Date,Hour,Dealers,SKU,SRP,Promotion Price,Change,Sold,Rate,Vendor,Series Group,Segment,CPU Segment,CPU,RAM,SSD,Screen,GPU,V-RAM,Weight,Products link,Part #,Focus Model,Status
03/08/2026,10:25,MBW,"Laptop Acer Nitro Lite NL16-71G-71FN - NH.D5ASV.003 (i7 13620H, 16GB, 512GB, RTX 4050 6GB, FHD+ 180Hz, Win11)",33990000,29990000,-11%,• Đã bán 40,5,Acer,Gaming,Nitro Lite,Core i7,Core i7 13620H,RAM 16 GB,SSD 512 GB,,RTX 4050,6G,,https://www.thegioididong.com/laptop/acer-nitro-lite-nl16-71g-71fn-i7-13620h-nh-d5asv-003,NL16-71G-71FN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Gaming Nitro ProPanel ANV15 52 72BM - NH.QZ9SV.004 (i7 13620H, 16GB, 512GB, RTX5050 8GB, Full HD 180Hz, Win11)",39990000,35990000,-10%,• Đã bán 80,5,Acer,Gaming,Nitro ProPanel,Core i7,Core i7 13620H,RAM 16 GB,SSD 512 GB,,RTX 5050,8G,,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-52-72bm-i7-13620h-nh-qz9sv-004,ANV15 52 72BM,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CTHH3VN893SH (i5 13420H, 16GB, 512GB, RTX5050 8GB, WUXGA 165Hz, Win11)",36990000,32290000,-12%,• Đã bán 52,5,Gigabyte,Gaming,Gaming A16,Core i5,Core i5 13420H,RAM 16 GB,SSD 512 GB,"16"", WUXGA (1920 x 1200), 165Hz",RTX 5050,8G,,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i5-13420h-gaming-a16-cthh3vn893sh,CTHH3VN893SH,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Aspire Go 15 AG15-72P-76A2 - NX.JRRSV.008 (Core 7 150U, 16GB, 512GB, Full HD, Win11)",25990000,21990000,-15%,• Đã bán 11,5,Acer,Business& Productivity,Aspire Go,Core 7,Core 7 150U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/acer-aspire-go-15-ag15-72p-76a2-core-7-150u-nx-jrrsv-008,AG15-72P-76A2,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop MSI Gaming Cyborg 15 Black Edition A13VE - A13VE-2410VN (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",31990000,29990000,-6%,• Đã bán 7,5,Msi,Gaming,Cyborg,Core i5,Core i5 13420H,RAM 16 GB,SSD 512 GB,"15.6"", Full HD (1920 x 1080), 144Hz",RTX 4050,6G,,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-black-edition-a13ve-i5-13420h-a13ve-2410vn,2410VN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Gaming Nitro ProPanel ANV16-72-71T9 - NH.QUNSV.001 (Core 7 240H, 16GB, 512GB, RTX 5060 8GB, WUXGA 180Hz, Win11)",45990000,43990000,,,,Acer,Gaming,Nitro ProPanel,Core 7,Core 7 240H,RAM 16 GB,SSD 512 GB,,RTX 5060,8G,,https://www.thegioididong.com/laptop/acer-gaming-nitro-propanel-anv16-72-71t9-core-7-240h-nh-qunsv-001,ANV16-72-71T9,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell Inspiron 14 5440 - N4I7204W1 (Core 7 150U, 16GB, 512GB, Full HD+, OfficeHS, Win11)",29890000,25990000,-13%,"• Đã bán 1,2k",4.9,Dell,Business& Productivity,Inspiron,Core 7,Core 7 150U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-n4i7204w1?utm_flashsale=1,N4I7204W1,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Gaming V16 V3607VH - RP084W (Core 5 210H, 16GB, 512GB, RTX 5050 8GB, WUXGA 144Hz, Win11)",28490000,27390000,,• Đã bán 325,5,Asus,Gaming,Gaming V16,Core i5,Core i5 210H,RAM 16 GB,SSD 512 GB,,RTX 5050,8G,,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vh-core-5-210h-rp084w,V3607VH - RP084W,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Swift Lite 14 AI SFL14 51M 56HS - NX.J1HSV.002 (Ultra 5 125U, 16GB, 512GB, Full HD+, Win11)",20990000,19690000,-6%,• Đã bán 102,5,Acer,Business& Productivity,Swift,Core Ultra 5,Core Ultra 5 125U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/acer-swift-lite-14-ai-sfl14-51m-56hs-ultra-5-nxj1hsv002,SFL14 51M 56HS,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell Inspiron 15 3530 - N3530-i7U161W11SLU (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",27490000,24990000,-9%,• Đã bán 1k,5,Dell,Business& Productivity,Inspiron,Core i7,Core i7 1355U,RAM 16 GB,SSD 1 TB,,,,,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n3530-i7u161w11slu,7U161W11SLU,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop MSI Gaming Katana 15 HX B14WFK - 267VN (i7 14650HX, 32GB, 512GB, RTX 5060 8GB, QHD 165Hz, Win11)",51990000,49990000,,• Đã bán 63,5,Msi,Gaming,Katana,Core i7,Core i7 14650HX,RAM 32 GB,SSD 512 GB,"15.6"", QHD, 165Hz",RTX 5060,8G,,https://www.thegioididong.com/laptop/msi-katana-15-hx-b14wfk-i7-14650hx-267vn,267VN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop MSI Gaming Katana 15 HX B14WEK - 027VN (i7 14650HX, 32GB, 512GB, RTX5050 8GB, QHD 165Hz, Win11)",49990000,46990000,-6%,• Đã bán 17,5,Msi,Gaming,Katana,Core i7,Core i7 14650HX,RAM 32 GB,SSD 512 GB,"15.6"", QHD, 165Hz",RTX 5050,8G,,https://www.thegioididong.com/laptop/msi-katana-15-hx-b14wek-i7-14650hx-027vn,027VN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC00M3VN (R5 7235HS,16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",29490000,26490000,-10%,• Đã bán 176,5,Lenovo,Gaming,LOQ,Ryzen 5,Ryzen 5 7235HS,RAM 16 GB,SSD 1 TB,,RTX 3050,6G,,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15arp9-r5-83jc00m3vn,83JC00M3VN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Gaming V16 V3607VJ - RP071W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, WUXGA 144Hz, Win11)",29990000,23990000,-20%,• Đã bán 183,4.9,Asus,Gaming,Gaming V16,Core i5,Core i5 210H,RAM 16 GB,SSD 512 GB,,RTX 3050,6G,,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vj-core-5-210h-rp071w,V3607VJ - RP071W,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP OmniBook X Flip 14 fk0092AU - BZ7P5PA (R5 AI 340, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",31990000,31290000,,• Đã bán 110,5,Hp,Business& Productivity,OmniBook,Ryzen 5 AI,Ryzen AI 5 340,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-omnibook-x-flip-14-fk0092au-r5-ai-340-bz7p5pa,BZ7P5PA,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP OmniBook X Flip 14 fm0088TU - BZ7Q2PA (Ultra 5 226V, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24+365B, Win11)",32590000,31390000,,• Đã bán 224,5,Hp,Business& Productivity,OmniBook,Core Ultra 5,Core Ultra 5 226V,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-omnibook-x-flip-14-fm0088tu-ultra-5-226v-bz7q2pa,BZ7Q2PA,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus TUF Gaming F16 FX608JHR - RV037W (i7 14650HX, 16GB, 1TB, RTX 5050 8GB, WUXGA 165Hz, Win11)",38290000,36890000,,• Đã bán 322,5,Asus,Gaming,TUF,Core i7,Core i7 14650HX,RAM 16 GB,SSD 1 TB,,RTX 5050,8G,,https://www.thegioididong.com/laptop/asus-tuf-gaming-f16-fx608jhr-i7-rv037w,FX608JHR - RV037W,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell 15 DC15250 - CPH997 (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",27490000,25990000,-5%,• Đã bán 652,5,Dell,Business& Productivity,Dell 15,Core i7,Core i7 1355U,RAM 16 GB,SSD 1 TB,,,,,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-1355u-cph997,CPH997,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CTHI3VN893SH (i7 13620H, 16GB, 512GB, RTX 5050 8GB, WUXGA 165Hz, Win11)",38990000,35290000,-9%,• Đã bán 20,5,Gigabyte,Gaming,Gaming A16,Core i7,Core i7 13620H,RAM 16 GB,SSD 512 GB,"16"", WUXGA (1920 x 1200), 165Hz",RTX 5050,8G,,https://www.thegioididong.com/laptop/gigabyte-gaming-a16-ga6h-i7-13620h-gaming-a16-cthi3vn893sh,CTHI3VN893SH,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Gaming Nitro ProPanel ANV16S 41 R337 - NH.QZZSV.002 (R7 260, 16GB, 1TB, RTX 5050 8GB, FHD+ 180Hz, Win11)",43990000,41990000,,• Đã bán 4,5,Acer,Gaming,Nitro ProPanel,Ryzen 7,Ryzen 7 260,RAM 16 GB,SSD 1 TB,,RTX 5050,8G,,https://www.thegioididong.com/laptop/acer-gaming-nitro-v-16s-ai-propanel-anv16s-41-r337-r7-260-nh-qzzsv-002,ANV16S 41 R337,No,Còn hàng
03/08/2026,10:25,MBW,Laptop MacBook Pro 14 inch M5 16GB/1TB,54990000,53990000,,• Đã bán 385,5,Macbook,Business& Productivity,MacBook Pro,,,RAM 16 GB,SSD 1 TB,,,,,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m5-16gb-1tb,,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell Latitude 3450 - 71058806 (i7 1355U, 16GB, 512GB, Full HD, Win11)",27490000,24290000,-11%,• Đã bán 460,4.9,Dell,Business& Productivity,Latitude,Core i7,Core i7 1355U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/dell-latitude-3450-i7-71058806,71058806,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP OmniBook 5 Flip 14 fp0055TU - BZ7Q4PA (Core 7 150U, 24GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",33990000,30790000,-9%,• Đã bán 179,5,Hp,Business& Productivity,OmniBook,Core 7,Core 7 150U,RAM 24 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-omnibook-5-flip-14-fp0055tu-core-7-150u-bz7q4pa,BZ7Q4PA,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP OmniBook 5 AI 16 af1046TU - BZ7Q8PA (Ultra 5 225U, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",29990000,26490000,-11%,• Đã bán 320,5,Hp,Business& Productivity,OmniBook,Core Ultra 7,Core Ultra 7 255U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-omnibook-5-ai-16-af1046tu-ultra-5-225u-bz7q8pa,BZ7Q8PA,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - C7H161W11II5050 (Core 7 240H, 16GB, 1TB, RTX 5050 8GB, WQXGA 120Hz, OfficeH24+365, Win11)",43290000,41990000,,• Đã bán 188,5,Dell,Gaming,Gaming Alienware,Core 7,Core 7 240H,RAM 16 GB,SSD 1 TB,,RTX 5050,8G,,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-7-240h-c7h161w11ii5050,C7H161W11II5050,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP Probook 4 G1i 16 - BQ5E1PT (Ultra 7 255U, 16GB, 512GB, WUXGA, Win11)",37290000,29990000,-19%,• Đã bán 97,5,Hp,Business& Productivity,Probook,Core Ultra 7,Core Ultra 7 255U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-probook-4-g1i-16-ultra-7-255u-bq5e1pt,BQ5E1PT,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Vivobook S16 S3607CA - SH083WS (Ultra 7 255H, 16GB, 512GB, Full HD OLED, OfficeH24+365, Win11)",27990000,26690000,,• Đã bán 213,5,Asus,Business& Productivity,Vivobook,Core Ultra 7,Core Ultra 7 255H,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/asus-vivobook-s16-s3607ca-ultra-7-255h-sh083ws,S3607CA - SH083WS,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop MSI Gaming Cyborg 15 AI A1VEK - 053VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",30390000,28990000,,• Đã bán 89,5,Msi,Gaming,Cyborg,Core Ultra 7,Core Ultra 7 155H,RAM 16 GB,SSD 512 GB,,RTX 4050,6G,,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn,053VN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Vivobook S16 M3607GA - SH034W (R7 AI 445, 16GB, 512GB, WUXGA OLED, Win11)",30990000,27690000,-10%,• Đã bán 25,5,Asus,Business& Productivity,Vivobook,Ryzen 7 AI,Ryzen 7 AI 445,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/asus-vivobook-s16-m3607ga-r7-ai-445-sh034w,M3607GA - SH034W,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Vivobook S14 S3407CA - LY096WS (Ultra 7 255H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",30990000,27590000,-10%,• Đã bán 498,5,Asus,Business& Productivity,Vivobook,Core Ultra 7,Core Ultra 7 255H,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/asus-s3407ca-ultra-7-ly096ws,S3407CA - LY096WS,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Vivobook 16 A1607CA - MB038WS (Ultra 5 225H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",22490000,20590000,-8%,• Đã bán 592,5,Asus,Business& Productivity,Vivobook,Core Ultra 5,Core Ultra 5 225H,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/asus-vivobook-16-a1607ca-ultra-5-mb038ws,A1607CA - MB038WS,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP 15 fd1490TU - D0BH5PA (Ultra 7 155H, 24GB, 512GB, Full HD, Win11)",29590000,27990000,-5%,• Đã bán 79,5,Hp,Business& Productivity,HP 15,Core Ultra 7,Core Ultra 7 155H,RAM 24 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-15-fd1490tu-ultra-7-155h-d0bh5pa,D0BH5PA,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP 15 fd2126TU - D72CBPA (Ultra 5 225U, 16GB, 512GB, Full HD, Win11)",26990000,24990000,-7%,• Đã bán 13,5,Hp,Business& Productivity,HP 15,Core Ultra 7,Core Ultra 7 255U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-15-fd2126tu-ultra-5-225u-d72cbpa,D72CBPA,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Lenovo Ideapad Slim 3 14IRH10 - 83K0000CVN (i5 13420H, 24GB, 512GB, WUXGA OLED, Win11)",23490000,21890000,-6%,"• Đã bán 1,9k",5,Lenovo,Business& Productivity,IdeaPad Slim 3,Core i5,Core i5 13420H,RAM 24 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-oled-14irh10-i5-83k0000cvn,83K0000CVN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell 16 DC16250 - C7U161W11BLU (Core 7 150U, 16GB, 1TB, Full HD+, Cảm ứng, OfficeH24+365, Win11)",29490000,28490000,,• Đã bán 115,5,Dell,Business& Productivity,Dell 16,Core 7,Core 7 150U,RAM 16 GB,SSD 1 TB,,,,,https://www.thegioididong.com/laptop/dell-16-dc16250-core-7-150u-c7u161w11blu,C7U161W11BLU,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Swift Go 14 41 R251 - NX.KG3SV.005 (R5 7430U, 16GB, 1TB, Full HD, Win11)",20990000,18990000,-9%,• Đã bán 715,4.9,Acer,Business& Productivity,Swift,Ryzen 5,Ryzen 5 7430U,RAM 16 GB,SSD 1 TB,,,,,https://www.thegioididong.com/laptop/acer-swift-go-14-41-r251-r5-nxkg3sv005,R251 - NX.KG3SV.005,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Aspire Lite 14 AL14 71P 55P9 - NX.D7USV.001 (i5 13500H, 16GB, 512GB, Full HD+, Win11)",20990000,18490000,-11%,• Đã bán 347,5,Acer,Business& Productivity,Aspire Lite,Core i5,Core i5 13500H,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/acer-aspire-lite-14-al14-71p-55p9-i5-13500h-nxd7usv001,AL14 71P 55P9,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell 14 DC14250 - 71083580 (Core 7 150U, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",28390000,27990000,,• Đã bán 116,5,Dell,Business& Productivity,Dell 14,Core 7,Core 7 150U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/dell-14-dc1425-core-7-150u-71083580,71083580,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Gaming Nitro Lite 16 NL16 71G 71UJ - NH.D59SV.002 (i7 13620H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 165Hz, Win11)",32990000,27990000,-15%,• Đã bán 139,5,Acer,Gaming,Nitro Lite,Core i7,Core i7 13620H,RAM 16 GB,SSD 512 GB,,RTX 3050,6G,,https://www.thegioididong.com/laptop/acer-nitro-lite-16-nl16-71g-71uj-i7-nhd59sv002,NL16 71G 71UJ,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CVHI3VN893SH (i7 13620H, 16GB, 512GB, RTX5060 8GB, WUXGA 165Hz, Win11)",39990000,37290000,-6%,• Đã bán 47,5,Gigabyte,Gaming,Gaming A16,Core i7,Core i7 13620H,RAM 16 GB,SSD 512 GB,"16"", WUXGA (1920 x 1200), 165Hz",RTX 5060,8G,,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i7-13620h-gaming-a16-cvhi3vn893sh,CVHI3VN893SH,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell Inspiron 14 5440 - N4I5211W1 (Core 5 120U, 16GB, 512GB, Full HD+, OfficeHS, Win11)",25990000,24990000,,• Đã bán 371,5,Dell,Business& Productivity,Inspiron,Core 5,Core 5 120U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-5-n4i5211w1?utm_flashsale=1,N4I5211W1,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell 15 DC15250 - DC15250-i7U161W11SLU-27 (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeHS24+365, Win11)",27490000,26990000,,• Đã bán 62,5,Dell,Business& Productivity,Dell 15,Core i7,Core i7 1355U,RAM 16 GB,SSD 1 TB,,,,,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-1355u-dc15250-i7u161w11slu-27,U161W11SLU,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Lenovo Gaming LOQ Essential 15IRX11 - 83SC003SVN (i5 13450HX, 16GB, 1TB, RTX 5050 8GB, Full HD, 144Hz, Win11)",45990000,44590000,,• Đã bán 137,5,Lenovo,Gaming,LOQ,Core i5,Core i5 13450HX,RAM 16 GB,SSD 1 TB,,RTX 5050,8G,,https://www.thegioididong.com/laptop/lenovo-gaming-loq-essential-15irx11-i5-13450hx-83sc003svn,83SC003SVN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell 15 DC15250 - DC15250-i5U165W11SLU-5 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",23490000,20990000,-10%,• Đã bán 638,5,Dell,Business& Productivity,Dell 15,Core i5,Core i5 1334U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/dell-15-dc15250-i5-1334u-dc15250-i5u165w11slu-5,U165W11SLU,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP 240R G10 - C3SG9AT (Core 5 120U, 8GB, 512GB, Full HD, Win11)",23590000,20490000,-13%,• Đã bán 50,5,Hp,Business& Productivity,HP 240,Core 5,Core 5 120U,RAM 8 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-240r-g10-core-5-120u-c3sg9at,C3SG9AT,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Zenbook S 14 UX5406SA - PV140WS (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, OfficeHS, Win11)",46190000,43990000,,• Đã bán 195,5,Asus,Business& Productivity,Zenbook,Core Ultra 7,Core Ultra 7 258V,RAM 32 GB,SSD 1 TB,,,,,https://www.thegioididong.com/laptop/asus-ux5406sa-ultra-7-pv140ws,UX5406SA - PV140WS,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop MSI Gaming Sword 16 HX B14VFKG - 045VN (i7 14700HX, 16GB, 1TB, RTX 4060 8GB, QHD+ 240Hz, Win11)",39990000,38590000,,• Đã bán 237,4.9,Msi,Gaming,Sword,Core 7,Core 7 240H,RAM 16 GB,SSD 1 TB,,RTX 4060,8G,,https://www.thegioididong.com/laptop/msi-gaming-sword-16-hx-b14vfkg-i7-045vn,045VN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Gaming V16 V3607VU - RP343W (Core 5 210H, 16GB, 512GB, RTX 4050 6GB, WUXGA 144Hz, Win11)",26990000,25890000,,• Đã bán 72,5,Asus,Gaming,Gaming V16,Core i5,Core i5 210H,RAM 16 GB,SSD 512 GB,,RTX 4050,6G,,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vu-core-5-210h-rp343w,V3607VU - RP343W,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP Pavilion 15 eg3112TU - 8U6L9PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",25390000,24290000,,• Đã bán 857,5,Hp,Business& Productivity,Pavilion,Core i7,Core i7 1355U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3112tu-i7-8u6l9pa,8U6L9PA,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP OmniBook 5 16 ag1069AU - BZ7T1PA (R5 AI 340, 16GB, 512GB, WUXGA, OfficeH24+365B, Win11)",27190000,25990000,,• Đã bán 150,5,Hp,Business& Productivity,OmniBook,Ryzen 5 AI,Ryzen AI 5 340,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-omnibook-5-16-ag1069au-r5-ai-340-bz7t1pa,BZ7T1PA,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Lenovo IdeaPad Slim 3 16IRH10 - 83K20004VN (i7 13620H, 24GB, 512GB, WUXGA, Win11)",24990000,23490000,-6%,• Đã bán 76,5,Lenovo,Business& Productivity,IdeaPad Slim 3,Core i7,Core i7 13620H,RAM 24 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-16irh10-i7-83k20004vn,83K20004VN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Vivobook 14 M1407GA - LY270W (R7 AI 445, 16GB, 512GB, WUXGA, Win11)",26990000,23690000,-12%,• Đã bán 39,5,Asus,Business& Productivity,Vivobook,Ryzen 7 AI,Ryzen 7 AI 445,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/asus-vivobook-14-m1407ga-r7-ai-445-ly270w,M1407GA - LY270W,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop MSI Gaming Vector 16 HX AI A2XWHG - 010VN_32GB (Ultra 7 255HX, 32GB, 512GB, RTX 5070Ti 12GB, QHD+ 240Hz, Win11)",69490000,64990000,-6%,• Đã bán 36,5,Msi,Gaming,Vector,Core Ultra 7,Core Ultra 7 255HX,RAM 32 GB,SSD 512 GB,,RTX 5070 Ti,12G,,https://www.thegioididong.com/laptop/msi-vector-16-hx-ai-a2xwhg-ultra-7-255hx-010vn-32gb,010VN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Acer Swift Go 14 AI 73 53X7 - NX.KSLSV.001 (Ultra 5 125H, 16GB, 512GB, 2.8K 120Hz, Win11)",23590000,22490000,,• Đã bán 177,5,Acer,Business& Productivity,Swift,,,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/acer-swift-go-14-ai-73-53x7-ultra-5-nxkslsv001,,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Lenovo ThinkPad E14 Gen 7 - 21SX00BNVN (Ultra 5 135H, 16GB, 512GB, WUXGA, Win11)",31590000,30190000,,• Đã bán 69,5,Lenovo,Business& Productivity,ThinkPad,Core Ultra 5,Core Ultra 5 135H,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/lenovo-thinkpad-e14-gen-7-ultra-5-135h-21sx00bnvn,21SX00BNVN,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Asus Zenbook 14 UM3406GA - QD075WS (R7 AI 445 ,16GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",32990000,29590000,-10%,• Đã bán 71,5,Asus,Business& Productivity,Zenbook,Ryzen 7 AI,Ryzen AI 7 445,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/asus-zenbook-14-um3406ga-r7-ai-445-qd075ws,UM3406GA - QD075WS,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell 14 DC14250 - 71092478 (Core 7 150U, 16GB, 512GB, Full HD+ 120Hz, OfficeHS24+365, Win11)",28390000,27990000,,• Đã bán 38,5,Dell,Business& Productivity,Dell 14,Core 7,Core 7 150U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/dell-14-dc14250-core-7-150u-71092478,71092478,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop HP Probook 450 G10 - 9H1N5PT (i5 1335U, 16GB, 512GB, Full HD, Win11)",22790000,21690000,,• Đã bán 531,5,Hp,Business& Productivity,Probook,Core i5,Core i5 1335U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/hp-probook-450-g10-i5-9h1n5pt?utm_flashsale=1,9H1N5PT,No,Còn hàng
03/08/2026,10:25,MBW,"Laptop Dell Inspiron 15 3530 - 71053721 (i7 1355U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",25990000,22990000,-11%,• Đã bán 832,5,Dell,Business& Productivity,Inspiron,Core i7,Core i7 1355U,RAM 16 GB,SSD 512 GB,,,,,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-71053721,71053721,No,Còn hàng
